course_id,course_code,course_title,course_credits,course_grade,course_gpa,course_points,CGPA,comments
7239,MATH3151,LINEAR ALGEBRA,3,WP,0,0,3.35,
7261,CMPS3111,PROGRAMMING LANGUAGES,3,C,2,6,3.35,
7283,SPAN2015,LEVEL 3 INTERMEDIATE SPANISH,3,W,0,0,3.35,
7305,CMPS3141,HUMAN COMPUTER INTERFACE,3,C+,2.5,7.5,3.35,
7327,CMPS3151,TELECOMMUNICATION,3,A-,3.75,11.25,3.35,
7349,CMPS3162,ADVANCED DATABASES,3,,,,3.35,
7371,RSCH2014,RESEARCH METHODS,3,,,,3.35,
7393,CMPS4131,SOFTWARE ENGINEERING,3,,,,3.35,
7415,CMPS3171,NETWORK DESIGN,3,B,3,9,3.35,
7437,CMPS4191,ADVANCED WEB TECHNOLOGIES,3,,,,3.35,
7459,ENGL3155,TECHNICAL WRITING,3,,,,3.35,
7481,MATH3251,CALCULUS III,3,WP,0,0,3.35,
7503,CMPS328,DATABASE MGMT. SYS. II,3,C,2,6,3.35,
7525,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,3,F,0,0,3.35,REPEAT
7547,MATH326,LINEAR PROGRAMMING,3,D,1,3,3.01,
7569,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,3,C,2,6,3.01,
7591,CMPS416,COMPILER CONSTRUCTION,3,C,2,6,3.01,
7613,CMPS332,P C REPAIR,3,C,2,6,3.01,
7635,CMPS3171,NETWORK DESIGN,3,NR,0,0,3.01,
7657,RSCH2014,RESEARCH METHODS,3,NR,0,0,3.01,
7679,SPAN1025,LEVEL 2 LOWER-INTERMEDIATE SPANISH,3,NR,0,0,3.01,
7701,CMPS3012,MANAGEMENT INFORMATION SYSTEM,3,W,,,3.01,
7723,CMPS3151,TELECOMMUNICATION,3,RE,0,0,3.01,
7745,CMPS1131,PROGRAMMING I,3,D+,1.5,4.5,3.01,
7767,CMPS3272,SYSTEMS ENGINEERING,3,C,2,6,3.01,
7789,CMPS1212,BASIC PC REPAIR,3,B+,3.5,10.5,3.01,
7811,CMPS4211,ADVANCED PC REPAIR,3,C+,2.5,7.5,3.01,
7833,MGMT3015,ORGANIZATIONAL BEHAVIOR,3,B,3,9,3.01,
7855,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,RE,0,0,3.01,
7877,CMPS1014,INTRODUCTION TO COMPUTER STUDIES,3,F,0,0,3.01,
7899,CMPS4211,ADVANCED PC REPAIR,3,WF,0,0,3.01,
7921,CMPS3232,SYSTEMS ADMINISTRATION,3,D,1,3,3.01,
7943,ENGL2105,COMMUNICATION SKILLS,3,RE,0,0,3.01,
7965,RSCH2014,RESEARCH METHODS,3,B,3,9,3.01,
7987,SPAN2015,LEVEL 3 INTERMEDIATE SPANISH,3,A-,3.75,11.25,3.01,
8009,PHIL1014,ETHICS,3,NG,,,3.01,
8031,SPAN1025,LEVEL 2 LOWER-INTERMEDIATE SPANISH,3,A-,3.75,11.25,3.01,
8053,MATH3151,LINEAR ALGEBRA,3,C+,2.5,7.5,3.01,
8075,PHYS241,GENERAL PHYSICS I,3,W,0,0,3.01,REPEAT
8097,CMPS332,P C REPAIR,3,W,0,0,3.01,
8119,MATH330,DISCRETE MATHEMATHICS,3,F,0,0,3.01,REPEAT
8141,CMPS314,ALGORITHMS,3,WP,0,0,3.01,
8163,PHYS241,GENERAL PHYSICS I,3,D,1,3,3.01,
8185,CMPS321,TELECOMMUNICATIONS SYSTEMS,3,C+,2.5,7.5,3.01,
8207,MATH330,DISCRETE MATHEMATHICS,3,A-,3.75,11.25,3.01,
8229,CMPS317,ADVANCED GUI DEVELOPMENT,3,D+,1.5,4.5,3.01,REPEAT
8251,MATH203,CALCULUS II,3,C+,2.5,7.5,3.01,
8273,CMPS360,MANAGEMENT INFORMATION SYSTEM,3,B,3,9,3.01,
8295,CMPS4992,PROFESSIONAL PRACTICE,12,B+,3.5,42,3.01,
8317,MATH3251,CALCULUS III,3,B,3,9,3.01,
8339,CMPS3131,ADVANCED GUI PROGRAMMING,3,A-,3.75,11.25,3.01,
8361,CMPS4151,NETWORK ENGINEERING,3,C+,2.5,7.5,3.01,
8383,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,3,C+,2.5,7.5,3.01,
8405,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,3,A,4,12,3.01,
8427,CMPS319,SYSTEMS ENGINEERING,3,B,3,9,3.01,
8449,CMPS323,SYSTEMS ADMINISTRATION,3,C+,2.5,7.5,3.11,
8471,MATH1302,CALCULUS I,3,B,3,9,3.11,
8493,CMPS4251,COMPUTER AND NETWORK SECURITY,3,C+,2.5,7.5,3.11,
8515,ENGL299,THE COMPOSING PROCESS,3,B,3,9,3.11,
8537,CMPS330,GEOGRAPHIC INFORMATOIN SYSTEMS,3,A-,3.75,11.25,3.11,
8559,CMPS429,SENIOR INTERNSHIP,3,A,4,12,3.11,
8581,MATH480,LINEAR PROGRAMMING.,3,B,3,9,3.11,
8603,PHYS241,GENERAL PHYSICS I,3,D+,1.5,4.5,3.11,
8625,CMPS414,NETWORKING II,3,B,3,9,3.11,
8647,MATH480,LINEAR PROGRAMMING.,3,C,2,6,3.11,
8669,CMPS326,ADVANCED COMPUTER ARCHITECTURE,3,B+,3.5,10.5,3.11,
8691,CMPS330,GEOGRAPHIC INFORMATOIN SYSTEMS,3,B+,3.5,10.5,3.11,
8713,MATH326,LINEAR PROGRAMMING,3,C,2,6,3.11,
8735,CMPS317,ADVANCED GUI DEVELOPMENT,3,B+,3.5,10.5,3.11,
8757,CMPS2151,WEB DEVELOPMENT,3,F,0,0,3.11,
8779,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,F,0,0,3.11,
8801,MATH2201,CALCULUS II,3,F,0,0,3.11,
8823,CMPS247,COMPUTER NETWORKING I,3,B,3,9,3.11,
8845,CMPS157,SYSTEM ANALYSIS,3,B,3,9,3.11,
8867,CMPS260,PROJECT,3,A-,3.75,11.25,3.11,
8889,MATH441,NUMERICAL ANALYSIS,3,D,1,3,3.11,
8911,MATH210,DIFFERENTIAL CALCULUS,4,F,0,0,3.11,REPEAT
8933,MATH210,DIFFERENTIAL CALCULUS,3,C,2,6,3.11,
8955,MATH480,LINEAR PROGRAMMING.,3,D+,1.5,4.5,3.11,
8977,GSTU101,STUDY SKILLS,1,P,0,0,1.17,
8999,CMPS255,OBJECT ORIENTED SYSTEM DEV.,4,WF,0,0,1.17,REPEAT
9021,CMPS156,DATA STRUCTURES,3,C+,2.5,7.5,1.17,
9043,ENGL111,COLLEGE ENGLISH I,3,C+,2.5,7.5,1.17,
9065,ENGL112,COLLEGE ENGLISH II,3,C,2,6,1.17,
9087,MATH330,DISCRETE MATHEMATHICS,3,W,0,0,1.17,REPEAT
9109,CMPS360,MANAGEMENT INFORMATION SYSTEM,3,F,0,0,2.25,
9131,MATH3251,CALCULUS III,3,C,2,6,2.25,
9153,CMPS3012,MANAGEMENT INFORMATION SYSTEM,3,B+,3.5,10.5,2.25,
9175,CMPS3252,ALGORITHMS,3,C,2,6,1.98,
9197,CMPS4992,PROFESSIONAL PRACTICE,12,A-,3.75,45,1.98,
9219,CMPS324,SOFTWARE ENGINEERING,3,F,0,0,1.98,
9241,CMPS328,DATABASE MGMT. SYS. II,3,NG,,,1.98,
9263,CMPS412,ADVANCED COMPUTER ARCHITECTURE,3,F,0,0,1.98,
9285,MATH3151,LINEAR ALGEBRA,3,D,1,3,1.98,REPEAT
9307,CMPS3272,SYSTEMS ENGINEERING,3,B+,3.5,10.5,1.98,
9329,CMPS3232,SYSTEMS ADMINISTRATION,3,B,3,9,1.98,
9351,CMPS3111,PROGRAMMING LANGUAGES,3,B,3,9,1.98,
9373,MATH3151,LINEAR ALGEBRA,3,B+,3.5,10.5,1.98,
9395,ENGL318,TECHNICAL WRITING.,3,WF,,,1.98,
9417,CMPS416,COMPILER CONSTRUCTION,3,F,0,0,1.98,
9439,CMPS316,PROGRAMMING LANGUAGES,3,C,2,6,1.98,
9461,CMPS417,JAVA PROGRAMMING,3,F,0,0,1.98,
9483,CMPS332,P C REPAIR,3,C+,2.5,7.5,1.98,
9505,MATH480,LINEAR PROGRAMMING.,3,C+,2.5,7.5,1.98,
9527,CMPS417,JAVA PROGRAMMING,3,C+,2.5,7.5,1.98,
9549,CMPS360,MANAGEMENT INFORMATION SYSTEM,3,C,2,6,1.98,
9571,EDUC3101,SOCIAL CONTEXT OF SCHOOLING,3,A,4,12,1.98,
9593,PHIL1014,ETHICS,3,C+,2.5,7.5,1.98,
9615,MATH3151,LINEAR ALGEBRA,3,B,3,9,3.36,
9637,CMPS2212,GUI PROGRAMMING,3,A-,3.75,11.25,3.36,
9659,CMPS4151,NETWORK ENGINEERING,3,B,3,9,3.36,
9681,MATH2201,CALCULUS II,3,D,1,3,3.36,REPEAT
9703,EDUC2224,TEACHING METHODS FOR SECONDARY LEVEL,3,A-,3.75,11.25,3.36,
9725,EDUC3453,CLASSROOM ASSESSMENT,3,A-,3.75,11.25,3.36,
9747,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,B+,3.5,10.5,3.36,
9769,CMPS1212,BASIC PC REPAIR,3,A-,3.75,11.25,3.36,
9791,EDUC4153,PROFESSIONALISM IN EDUCATION,3,A-,3.75,11.25,3.36,
9813,CMPS3111,PROGRAMMING LANGUAGES,3,C+,2.5,7.5,3.36,
9835,CMPS4251,COMPUTER AND NETWORK SECURITY,3,C,2,6,3.36,
9857,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,3,C,2,6,3.36,
9879,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,3,B+,3.5,10.5,3.36,
9901,EDUC3451,PHILOSOPHY OF EDUCATION,3,A-,3.75,11.25,3.36,
9923,EDUC3302,INSTRUCTIONAL TECHNIQUES,3,B+,3.5,10.5,3.36,
9945,MATH2201,CALCULUS II,3,D+,1.5,4.5,3.36,
9967,ENGL2105,COMMUNICATION SKILLS,3,B,3,9,3.36,
9989,PHYS1015L,GENERAL PHYSICS I LAB,1,A,4,4,3.36,
10011,PHYS1015,GENERAL PHYSICS I,3,A-,3.75,11.25,3.36,
10033,CMPS3131,ADVANCED GUI PROGRAMMING,3,C+,2.5,7.5,3.36,
10055,CMPS3151,TELECOMMUNICATION,3,C+,2.5,7.5,3.36,
10077,MATH3251,CALCULUS III,3,C+,2.5,7.5,3.36,
10099,MATH322,LINEAR ALGEBRA 1,3,D+,1.5,4.5,3.36,REPEAT
10121,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,3,C,2,6,3.36,REPEAT
10143,MAT103,TRIGONOMETRY 1,3,C,2,6,3.36,
10165,MAT103,TRIGONOMETRY 1,3,C,2,6,3.36,REPEAT
10187,CMPS416,COMPILER CONSTRUCTION,3,WF,0,0,3.36,REPEAT
10209,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,3,B,3,9,3.36,
10231,PHYS241,GENERAL PHYSICS I,3,D,1,3,3.25,REPEAT
10253,MATH322,LINEAR ALGEBRA 1,3,D,1,3,3.25,REPEAT
10275,CMPS414,NETWORKING II,3,F,0,0,3.25,REPEAT
10297,MATH330,DISCRETE MATHEMATHICS,3,D,1,3,3.25,REPEAT
10319,MATH441,NUMERICAL ANALYSIS,4,F,0,0,3.25,REPEAT
10341,MATH330,DISCRETE MATHEMATHICS,3,D+,1.5,4.5,3.25,REPEAT
10363,CMPS316,PROGRAMMING LANGUAGES,3,F,0,0,3.25,REPEAT
10385,MATH121,INTERMEDIATE ALGEBRA,3,D+,1.5,4.5,3.25,
10407,SPAN111,SPANISH 1,3,C+,2.5,7.5,3.25,
10429,PSYC221,INTRO TO PSYCHOLOGY,3,W,,,3.25,
10451,HIST201,BELIZEAN HISTORY,3,C,2,6,3.25,
10473,CMPS145,INTRODUCTION TO COMPUTER SYSTEMS,3,C+,2.5,7.5,3.25,
10495,CMPS155,COMPUTER TECHNOLOGY,3,C,2,6,3.25,
10517,MATH104,CALCULUS I,3,D+,1.5,4.5,3.25,REPEAT
10539,CMPS213,BASIC PC REPAIR,3,B,3,9,3.25,
10561,CMPS4211,ADVANCED PC REPAIR,3,B+,3.5,10.5,3.25,
10583,CMPS3252,ALGORITHMS,3,D+,1.5,4.5,3.25,REPEAT
10605,CMPS4131,SOFTWARE ENGINEERING,3,C,2,6,3.25,
10627,MATH3151,LINEAR ALGEBRA,3,F,0,0,3.25,REPEAT
10649,MATH3151,LINEAR ALGEBRA,3,D+,1.5,4.5,3.25,REPEAT
10671,MATH3151,LINEAR ALGEBRA,3,C,2,6,3.25,
10693,CMPS324,SOFTWARE ENGINEERING,3,F,0,0,3.25,REPEAT
10715,CMPS144,PRINCIPLES OF PROGRAMMING II,3,RE,0,0,3.25,REPEAT
10737,CMPS360,MANAGEMENT INFORMATION SYSTEM,3,A,4,12,3.25,
10759,CMPS3131,ADVANCED GUI PROGRAMMING,3,C,2,6,3.25,
10781,CMPS2992,PROJECT,3,A-,3.75,11.25,3.25,
10803,CMPS3232,SYSTEMS ADMINISTRATION,3,D,1,3,3.25,REPEAT
10825,MATH1302,CALCULUS I,3,C,2,6,3.25,
10847,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,F,0,0,3.25,REPEAT
10869,MATH2251,INTRO TO DISCRETE MATH,3,B,3,9,3.25,
10891,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,3,D,1,3,3.25,
10913,CMPS242,GUI PROGRAMMING,3,F,0,0,,REPEAT
10935,CMPS3232,SYSTEMS ADMINISTRATION,3,F,0,0,,REPEAT
10957,CMPS3232,SYSTEMS ADMINISTRATION,3,C,2,6,2.68,
10979,MATH4352,NUMERICAL ANALYSIS,4,C+,2.5,10,2.68,
11001,CMPS256,OPERATING SYSTEMS,3,WF,0,0,2.68,REPEAT
11023,CMPS244,WEB APPLICATION DEV. 1,3,C,2,6,2.68,
11045,CMPS3151,TELECOMMUNICATION,3,C,2,6,2.68,
11067,CMPS1232,PRINCIPLES OF PROGRAMMING II,3,B,3,9,2.68,
11089,CMPS255,OBJECT ORIENTED SYSTEM DEV.,4,C+,2.5,10,2.68,
11111,CMPS314,ALGORITHMS,3,WF,0,0,2.68,REPEAT
11133,CMPS256,OPERATING SYSTEMS,3,F,0,0,2.68,REPEAT
11155,CMPS2252,OPERATING SYSTEMS,3,C,2,6,2.68,
11177,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,D,1,3,2.68,REPEAT
11199,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,B,3,9,2.68,
11221,EDUC3252,INTRODUCTION TO GUIDANCE & COUNSELLING,3,A-,3.75,11.25,2.68,
11243,CMPS242,GUI PROGRAMMING,3,D,1,3,2.68,
11265,MATH1201,TRIGONOMETRY,3,B+,3.5,10.5,1.5,
11287,MATH2201,CALCULUS II,3,RE,0,0,1.5,REPEAT
11309,MATH125,ADVANCED ALGEBRA,3,B+,3.5,10.5,1.5,
11331,CMPS255,OBJECT ORIENTED SYSTEM DEV.,3,B,3,9,1.5,
11353,CMPS156,DATA STRUCTURES,3,AU,0,0,1.5,
11375,MATH210,DIFFERENTIAL CALCULUS,4,C+,2.5,10,1.5,
11397,MATH124,TRIGONOMETRY,3,WF,0,0,1.5,REPEAT
11419,MATH125,ADVANCED ALGEBRA,3,WF,0,0,1.5,REPEAT
11441,CMPS260,PROJECT,3,B+,3.5,10.5,3.81,
11463,MATH104,CALCULUS I,3,WF,0,0,3.81,REPEAT
11485,CMPS157,SYSTEM ANALYSIS,3,A-,3.75,11.25,3.81,
11507,CMPS328,DATABASE MGMT. SYS. II,3,F,0,0,3.81,
11529,CMPS145,INTRODUCTION TO COMPUTER SYSTEMS,3,A-,3.75,11.25,3.81,
11551,CMPS255,OBJECT ORIENTED SYSTEM DEV.,4,B,3,12,3.81,
11573,CMPS324,SOFTWARE ENGINEERING,3,D+,1.5,4.5,3.81,
11595,CMPS314,ALGORITHMS,3,F,0,0,3.81,REPEAT
11617,BLD109A,MASONRY THEORY,1,D+,1.5,1.5,3.81,
11639,BLD115,GEOMETRY,1,C,2,2,3.81,
11661,BLD109C,PLUMBING (THEORY),3,C+,2.5,7.5,3.81,
11683,BLD109F,INDUSTRIAL ORIENTATION,1,C+,2.5,2.5,3.81,
11705,BLD110B,CARPENTRY & JOINERY (THEORY),1,F,0,0,3.81,
11727,BLD102,ELEMENTARY SURVEYING I,2,NG,,,3.81,
11749,BLD109B,CARPENTRY & JOINERY (THEORY),1,C,2,2,3.81,
11771,ENGL111,COLLEGE ENGLISH I,3,C,2,6,3.81,
11793,BLD108,BUILDING CONSTRUCTION & DRAWING,4,D,1,4,3.81,
11815,BLD110A,MASONRY (THEORY),1,NG,,,3.81,
11837,BLD116,GEOMETRY,1,C,2,2,3.81,
11859,BLD103,PROPERTIES OF MATERIALS 1,2,C,2,4,3.81,
11881,PHYS141,PHYSICS FOR BUILDING & ENGINEERING,2,F,0,0,3.81,
11903,BLD107,BUILDING CONSTRUCTION AND DRAWING 1,4,C+,2.5,10,3.81,
11925,CMPS4131,SOFTWARE ENGINEERING,3,C+,2.5,7.5,3.81,
11947,EDUC3453,CLASSROOM ASSESSMENT,3,B+,3.5,10.5,3.81,
11969,CMPS256,OPERATING SYSTEMS,3,A,4,12,3.81,
11991,CMPS3252,ALGORITHMS,3,C+,2.5,7.5,3.81,
12013,CMPS319,SYSTEMS ENGINEERING,3,C+,2.5,7.5,3.81,
12035,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,3,B+,3.5,10.5,3.81,
12057,CMPS2992,PROJECT,3,B,3,9,3.81,
12079,MATH322,LINEAR ALGEBRA 1,3,A-,3.75,11.25,3.81,
12101,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,3,D+,1.5,4.5,3.81,REPEAT
12123,CMPS2212,GUI PROGRAMMING,3,C+,2.5,7.5,3.81,
12145,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,3,B,3,9,3.81,
12167,PSYC1014,INTRODUCTION TO PSYCHOLOGY,3,B+,3.5,10.5,3.81,
12189,CMPS244,WEB APPLICATION DEV. 1,3,B,3,9,3.81,
12211,CMPS323,SYSTEMS ADMINISTRATION,3,B,3,9,2.81,
12233,CMPS4211,ADVANCED PC REPAIR,3,B,3,9,2.81,
12255,ENGL3155,TECHNICAL WRITING,3,B+,3.5,10.5,2.81,
12277,EDUC4256,MEASUREMENT AND EVALUATION,3,B,3,9,2.81,
12299,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,3,B,3,9,2.81,
12321,MATH3251,CALCULUS III,3,A-,3.75,11.25,2.81,
12343,CMPS416,COMPILER CONSTRUCTION,3,A-,3.75,11.25,2.81,
12365,ENGL318,TECHNICAL WRITING.,3,D+,1.5,4.5,2.81,
12387,CMPS324,SOFTWARE ENGINEERING,3,D,1,3,2.81,REPEAT
12409,CMPS332,P C REPAIR,3,B,3,9,2.81,
12431,CMPS328,DATABASE MGMT. SYS. II,3,D+,1.5,4.5,2.81,REPEAT
12453,MATH330,DISCRETE MATHEMATHICS,3,WP,,,2.81,
12475,CMPS416,COMPILER CONSTRUCTION,3,D+,1.5,4.5,3.39,
12497,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,3,RE,0,0,3.39,
12519,CMPS3151,TELECOMMUNICATION,3,B+,3.5,10.5,3.39,
12541,MATH3151,LINEAR ALGEBRA,3,WF,0,0,3.39,REPEAT
12563,MATH3251,CALCULUS III,3,D+,1.5,4.5,3.39,REPEAT
12585,CMPS4992,PROFESSIONAL PRACTICE,12,B,3,36,3.39,
12607,CMPS3012,MANAGEMENT INFORMATION SYSTEM,3,B,3,9,3.39,
12629,CMPS3111,PROGRAMMING LANGUAGES,3,D+,1.5,4.5,3.39,REPEAT
12651,CMPS3111,PROGRAMMING LANGUAGES,3,F,0,0,3.39,REPEAT
12673,CMPS4252,DIGITAL LOGIC AND DESIGN,3,A,4,12,3.39,
12695,ENGL3155,TECHNICAL WRITING,3,A-,3.75,11.25,3.39,
12717,CMPS3141,HUMAN COMPUTER INTERFACE,3,B,3,9,3.39,
12739,CMPS4232,SYSTEMS ADMINISTRATION,3,A,4,12,3.39,
12761,CMPS3171,NETWORK DESIGN,3,C+,2.5,7.5,3.39,
12783,CMPS4131,SOFTWARE ENGINEERING,3,B+,3.5,10.5,3.39,
12805,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,3,A-,3.75,11.25,3.39,
12827,CMPS4251,COMPUTER AND NETWORK SECURITY,3,B,3,9,3.39,
12849,CMPS4992,PROFESSIONAL PRACTICE,12,,,,2.64,
12871,CMPS4191,ADVANCED WEB TECHNOLOGIES,3,B+,3.5,10.5,2.64,
12893,CMPS3162,ADVANCED DATABASES,3,A,4,12,2.64,
12915,CMPS321,TELECOMMUNICATIONS SYSTEMS,3,A-,3.75,11.25,2.64,
12937,CMPS411,COMPUTER NETWORK SECURITY,3,B+,3.5,10.5,2.64,
12959,MATH333,CALCULUS III,3,B+,3.5,10.5,2.64,
12981,CMPS424,PROFESSIONAL PRACTICE,12,A,4,48,2.64,
13003,CMPS360,MANAGEMENT INFORMATION SYSTEM,3,C+,2.5,7.5,2.64,
13025,CMPS413,ADVANCED WEB TECHNOLOGIES,3,WF,0,0,2.64,REPEAT
13047,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,3,A-,3.75,11.25,2.64,
13069,CMPS314,ALGORITHMS,3,D,1,3,2.64,REPEAT
13091,CMCN209,COMMUNICATION SKILLS,3,D+,1.5,4.5,2.64,
13113,CMPS413,ADVANCED WEB TECHNOLOGIES,3,A-,3.75,11.25,2.64,
13135,CMPS213,BASIC PC REPAIR,3,B+,3.5,10.5,2.64,
13157,CMPS328,DATABASE MGMT. SYS. II,3,RE,0,0,2.64,
13179,CMPS144,PRINCIPLES OF PROGRAMMING II,3,WP,0,0,2.64,REPEAT
13201,MATH104,CALCULUS I,3,RE,0,0,2.64,
13223,CMPS321,TELECOMMUNICATIONS SYSTEMS,3,W,0,0,2.64,
13245,CMPS323,SYSTEMS ADMINISTRATION,3,RE,0,0,2.64,
13267,CMPS3252,ALGORITHMS,3,B,3,9,0,
13289,CMPS2151,WEB DEVELOPMENT,3,B,3,9,0,
13311,CMPS3151,TELECOMMUNICATION,3,D+,1.5,4.5,0,REPEAT
13333,MGMT101,APPLIED MANAGEMENT I,3,A,4,12,2.43,
13355,CMPS3131,ADVANCED GUI PROGRAMMING,3,B+,3.5,10.5,2.43,
13377,MGMT304,DYNAMICS OF ORG. BEHAVIOUR,3,B+,3.5,10.5,2.58,
13399,CMPS323,SYSTEMS ADMINISTRATION,3,D+,1.5,4.5,2.43,REPEAT
13421,MATH3151,LINEAR ALGEBRA,3,A-,3.75,11.25,2.43,
13443,CMPS318,ADVANCED PC REPAIR,3,B+,3.5,10.5,2.43,
13465,CMPS3232,SYSTEMS ADMINISTRATION,3,B+,3.5,10.5,2.43,
13487,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,3,B+,3.5,10.5,2.43,
13509,CMPS3131,ADVANCED GUI PROGRAMMING,3,RE,0,0,2.58,REPEAT
13531,CMPS245,DATABASE MANAGEMENT SYSTEMS I,3,NG,,,2.58,
13553,CMPS247,COMPUTER NETWORKING I,3,NG,,,2.43,
13575,HIST201,BELIZEAN HISTORY,3,NG,,,2.43,
13597,CMPS142,PRINCIPLES OF PROGRAMMING I,3,C,2,6,2.43,REPEAT
13619,SOCL221,INTRODUCTION TO SOCIOLOGY,3,C+,2.5,7.5,2.58,
13641,PHIL210,ETHICS,3,B,3,9,2.58,
13663,CMPS144,PRINCIPLES OF PROGRAMMING II,3,W,0,0,2.58,
13685,MATH330,DISCRETE MATHEMATHICS,3,D,1,3,2.58,
13707,MGMT101,APPLIED MANAGEMENT I,3,C,2,6,2.43,
13729,MGMT285,BUSINESS ETHICS,3,B,3,9,2.43,
13751,CMPS142,PRINCIPLES OF PROGRAMMING I,3,C+,2.5,7.5,3.22,
13773,CMPS245,DATABASE MANAGEMENT SYSTEMS I,3,D+,1.5,4.5,3.22,
13795,ECON101,INTRODUCTION TO ECONOMICS,3,C+,2.5,7.5,3.22,
13817,CMPS315,NETWORK ENGINEERING,3,B,3,9,3.22,
13839,CMPS360,MANAGEMENT INFORMATION SYSTEM,3,NG,,,3.22,
13861,MATH104,CALCULUS I,3,C+,2.5,7.5,3.22,
13883,MATH2201,CALCULUS II,3,D+,1.5,4.5,3.22,REPEAT
13905,CMPS3232,SYSTEMS ADMINISTRATION,3,A-,3.75,11.25,3.22,
13927,ENGL2105,COMMUNICATION SKILLS,3,C+,2.5,7.5,3.22,
13949,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,3,C,2,6,3.22,
13971,MATH2201,CALCULUS II,3,B,3,9,3.22,
13993,PHYS1015,GENERAL PHYSICS I,3,C+,2.5,7.5,3.22,
14015,CMPS242,GUI PROGRAMMING,3,F,0,0,3.22,
14037,PHYS1015L,GENERAL PHYSICS I LAB,1,C+,2.5,2.5,3.22,
14059,CMPS323,SYSTEMS ADMINISTRATION,3,D+,1.5,4.5,3.22,
14081,MATH1151,ALGEBRA,3,A,4,12,3.22,
14103,CMPS413,ADVANCED WEB TECHNOLOGIES,3,WF,0,0,3.22,
14125,CMPS317,ADVANCED GUI DEVELOPMENT,3,B,3,9,3.22,
14147,CMPS314,ALGORITHMS,3,D+,1.5,4.5,3.22,REPEAT
14169,CMPS255,OBJECT ORIENTED SYSTEM DEV.,3,D+,1.5,4.5,3.22,REPEAT
14191,CMCN209,COMMUNICATION SKILLS,3,B,3,9,3.07,
14213,CMPS411,COMPUTER NETWORK SECURITY,3,B,3,9,3.07,
14235,MATH322,LINEAR ALGEBRA 1,3,C,2,6,3.07,
14257,CMPS328,DATABASE MGMT. SYS. II,3,WF,0,0,3.07,
